cluster,nombre,edad_z,edad,antiguedad_z,antiguedad,horas_semanales_z,horas_semanales,salario_log10_z,salario_log10,salario_centroide_Q,registros,porcentaje
0,Perfil promedio,-0.369580442599598,30.190586535857207,-0.37074152398666144,2.655544353827454,0.3476560109317887,52.784375094044464,0.2513201037290703,3.5030502555907113,3184.5660112953365,33229,62.67
1,"Mayores, antigüedad alta",1.1713226461716038,51.02498558523931,1.4928261924934056,17.249175155359058,-0.14298298337982676,43.64357101672109,0.4998675683997537,3.5887028953635385,3878.8491975305196,10406,19.62
2,"Jornada corta, salario bajo",0.009798197133193388,35.320127795527156,-0.3423833076180619,2.8776180333688535,-1.0718190268585277,26.338977635782765,-1.4433160429798284,2.9190569341847254,829.95956460011,9390,17.71
